,SalesOrderNumber,SalesOrderLineNumber,SalesReasonKey
53964,SO70994,4,1
53965,SO70995,1,1
53966,SO70995,2,1
53967,SO70995,3,1
53968,SO70996,1,2
53969,SO70997,1,1
53970,SO70997,2,1
53971,SO70997,3,1
53972,SO70998,1,5
53973,SO70999,1,2
53974,SO71002,1,1
53975,SO71002,2,1
53976,SO71002,3,1
53977,SO71002,4,1
53978,SO71003,1,6
53979,SO71003,2,6
53980,SO71005,1,1
53981,SO71005,1,2
53982,SO71005,2,1
53983,SO71005,2,2
53984,SO71007,1,5
53985,SO71009,1,1
53986,SO71009,2,1
53987,SO71009,3,1
53988,SO71009,4,1
53989,SO71010,1,1
53990,SO71010,2,1
53991,SO71010,3,1
53992,SO71010,4,1
53993,SO71010,5,1
53994,SO71012,1,1
53995,SO71012,2,1
53996,SO71012,3,1
53997,SO71012,4,1
53998,SO71013,1,1
53999,SO71013,2,1
54000,SO71013,3,1
54001,SO71013,4,1
54002,SO71014,1,1
54003,SO71014,2,1
54004,SO71014,3,1
54005,SO71015,1,1
54006,SO71015,2,1
54007,SO71017,1,1
54008,SO71017,1,2
54009,SO71017,1,10
54010,SO71017,2,1
54011,SO71017,2,2
54012,SO71017,2,10
54013,SO71017,3,1
54014,SO71017,3,2
54015,SO71017,3,10
54016,SO71018,1,1
54017,SO71018,1,2
54018,SO71018,2,1
54019,SO71018,2,2
54020,SO71018,3,1
54021,SO71018,3,2
54022,SO71022,1,6
54023,SO71022,2,6
54024,SO71023,1,1
54025,SO71023,1,2
54026,SO71023,2,1
54027,SO71023,2,2
54028,SO71024,1,1
54029,SO71024,1,2
54030,SO71024,2,1
54031,SO71024,2,2
54032,SO71024,3,1
54033,SO71024,3,2
54034,SO71025,1,1
54035,SO71025,2,1
54036,SO71026,1,1
54037,SO71026,2,1
54038,SO71026,3,1
54039,SO71027,1,1
54040,SO71027,1,10
54041,SO71028,1,1
54042,SO71028,2,1
54043,SO71029,1,1
54044,SO71029,2,1
54045,SO71029,3,1
54046,SO71029,4,1
54047,SO71030,1,1
54048,SO71030,1,2
54049,SO71030,2,1
54050,SO71030,2,2
54051,SO71030,3,1
54052,SO71030,3,2
54053,SO71030,4,1
54054,SO71030,4,2
54055,SO71031,1,1
54056,SO71031,2,1
54057,SO71031,3,1
54058,SO71032,1,1
54059,SO71032,2,1
54060,SO71032,3,1
54061,SO71032,4,1
54062,SO71033,1,1
54063,SO71033,2,1
54064,SO71033,3,1
54065,SO71034,1,1
54066,SO71034,2,1
54067,SO71034,3,1
54068,SO71035,1,1
54069,SO71035,2,1
54070,SO71035,3,1
54071,SO71036,1,1
54072,SO71036,2,1
54073,SO71037,1,1
54074,SO71038,1,1
54075,SO71038,1,10
54076,SO71038,2,1
54077,SO71038,2,10
54078,SO71038,3,1
54079,SO71038,3,10
54080,SO71039,1,1
54081,SO71039,2,1
54082,SO71040,1,1
54083,SO71040,2,1
54084,SO71041,1,1
54085,SO71041,2,1
54086,SO71042,1,1
54087,SO71042,2,1
54088,SO71042,3,1
54089,SO71043,1,1
54090,SO71043,2,1
54091,SO71044,1,1
54092,SO71045,1,1
54093,SO71045,2,1
54094,SO71046,1,1
54095,SO71046,2,1
54096,SO71046,3,1
54097,SO71047,1,1
54098,SO71047,1,10
54099,SO71047,2,1
54100,SO71047,2,10
54101,SO71047,3,1
54102,SO71047,3,10
54103,SO71048,1,1
54104,SO71048,2,1
54105,SO71049,1,1
54106,SO71050,1,1
54107,SO71051,1,1
54108,SO71051,1,10
54109,SO71051,2,1
54110,SO71051,2,10
54111,SO71052,1,1
54112,SO71052,2,1
54113,SO71053,1,1
54114,SO71053,2,1
54115,SO71054,1,1
54116,SO71054,2,1
54117,SO71055,1,1
54118,SO71055,2,1
54119,SO71055,3,1
54120,SO71056,1,1
54121,SO71056,2,1
54122,SO71056,3,1
54123,SO71056,4,1
54124,SO71057,1,1
54125,SO71057,1,10
54126,SO71057,2,1
54127,SO71057,2,10
54128,SO71057,3,1
54129,SO71057,3,10
54130,SO71058,1,1
54131,SO71058,2,1
54132,SO71058,3,1
54133,SO71058,4,1
54134,SO71058,5,1
54135,SO71060,1,1
54136,SO71060,2,1
54137,SO71060,3,1
54138,SO71061,1,1
54139,SO71061,2,1
54140,SO71061,3,1
54141,SO71062,1,1
54142,SO71062,2,1
54143,SO71062,3,1
54144,SO71062,4,1
54145,SO71063,1,1
54146,SO71063,2,1
54147,SO71063,3,1
54148,SO71063,4,1
54149,SO71065,1,2
54150,SO71066,1,1
54151,SO71066,2,1
54152,SO71066,3,1
54153,SO71067,1,1
54154,SO71067,2,1
54155,SO71067,3,1
54156,SO71067,4,1
54157,SO71073,1,2
54158,SO71073,2,2
54159,SO71074,1,1
54160,SO71074,2,1
54161,SO71074,3,1
54162,SO71074,4,1
54163,SO71075,1,1
54164,SO71075,2,1
54165,SO71075,3,1
54166,SO71076,1,1
54167,SO71076,2,1
54168,SO71076,3,1
54169,SO71076,4,1
54170,SO71077,1,1
54171,SO71077,1,2
54172,SO71077,2,1
54173,SO71077,2,2
54174,SO71077,3,1
54175,SO71077,3,2
54176,SO71077,4,1
54177,SO71077,4,2
54178,SO71078,1,1
54179,SO71078,2,1
54180,SO71078,3,1
54181,SO71078,4,1
54182,SO71079,1,1
54183,SO71079,1,2
54184,SO71079,2,1
54185,SO71079,2,2
54186,SO71079,3,1
54187,SO71079,3,2
54188,SO71079,4,1
54189,SO71079,4,2
54190,SO71079,5,1
54191,SO71079,5,2
54192,SO71079,6,1
54193,SO71079,6,2
54194,SO71082,1,1
54195,SO71082,2,1
54196,SO71082,3,1
54197,SO71082,4,1
54198,SO71084,1,1
54199,SO71084,2,1
54200,SO71084,3,1
54201,SO71086,1,1
54202,SO71086,2,1
54203,SO71086,3,1
54204,SO71086,4,1
54205,SO71086,5,1
54206,SO71087,1,1
54207,SO71087,2,1
54208,SO71087,3,1
54209,SO71087,4,1
54210,SO71088,1,1
54211,SO71088,2,1
54212,SO71088,3,1
54213,SO71089,1,1
54214,SO71089,1,2
54215,SO71089,2,1
54216,SO71089,2,2
54217,SO71089,3,1
54218,SO71089,3,2
54219,SO71089,4,1
54220,SO71089,4,2
54221,SO71090,1,1
54222,SO71090,2,1
54223,SO71090,3,1
54224,SO71091,1,6
54225,SO71091,2,6
54226,SO71093,1,1
54227,SO71093,2,1
54228,SO71094,1,1
54229,SO71094,2,1
54230,SO71094,3,1
54231,SO71094,4,1
54232,SO71094,5,1
54233,SO71095,1,1
54234,SO71095,2,1
54235,SO71095,3,1
54236,SO71096,1,1
54237,SO71096,2,1
54238,SO71096,3,1
54239,SO71097,1,1
54240,SO71097,2,1
54241,SO71097,3,1
54242,SO71098,1,1
54243,SO71098,2,1
54244,SO71098,3,1
54245,SO71098,4,1
54246,SO71098,5,1
54247,SO71100,1,1
54248,SO71100,1,10
54249,SO71101,1,1
54250,SO71101,2,1
54251,SO71103,1,1
54252,SO71103,2,1
54253,SO71103,3,1
54254,SO71103,4,1
54255,SO71104,1,1
54256,SO71104,2,1
54257,SO71104,3,1
54258,SO71104,4,1
54259,SO71105,1,1
54260,SO71106,1,1
54261,SO71107,1,1
54262,SO71108,1,1
54263,SO71108,2,1
54264,SO71109,1,1
54265,SO71109,2,1
54266,SO71109,3,1
54267,SO71110,1,1
54268,SO71110,2,1
54269,SO71110,3,1
54270,SO71111,1,4
54271,SO71111,1,10
54272,SO71112,1,4
54273,SO71112,1,10
54274,SO71113,1,4
54275,SO71113,1,10
54276,SO71115,1,1
54277,SO71115,2,1
54278,SO71115,3,1
54279,SO71115,4,1
54280,SO71115,5,1
54281,SO71116,1,1
54282,SO71116,2,1
54283,SO71116,3,1
54284,SO71116,4,1
54285,SO71117,1,1
54286,SO71117,2,1
54287,SO71117,3,1
54288,SO71118,1,1
54289,SO71119,1,1
54290,SO71120,1,1
54291,SO71120,2,1
54292,SO71121,1,1
54293,SO71121,2,1
54294,SO71121,3,1
54295,SO71122,1,1
54296,SO71123,1,1
54297,SO71123,1,10
54298,SO71123,2,1
54299,SO71123,2,10
54300,SO71124,1,1
54301,SO71124,1,2
54302,SO71124,2,1
54303,SO71124,2,2
54304,SO71124,3,1
54305,SO71124,3,2
54306,SO71125,1,1
54307,SO71125,2,1
54308,SO71125,3,1
54309,SO71125,4,1
54310,SO71125,5,1
54311,SO71126,1,1
54312,SO71126,2,1
54313,SO71126,3,1
54314,SO71128,1,1
54315,SO71128,2,1
54316,SO71128,3,1
54317,SO71129,1,1
54318,SO71129,2,1
54319,SO71129,3,1
54320,SO71129,4,1
54321,SO71130,1,1
54322,SO71130,2,1
54323,SO71130,3,1
54324,SO71130,4,1
54325,SO71131,1,2
54326,SO71131,2,2
54327,SO71132,1,2
54328,SO71132,2,2
54329,SO71133,1,1
54330,SO71133,2,1
54331,SO71133,3,1
54332,SO71133,4,1
54333,SO71136,1,1
54334,SO71136,1,2
54335,SO71136,2,1
54336,SO71136,2,2
54337,SO71136,3,1
54338,SO71136,3,2
54339,SO71137,1,1
54340,SO71137,2,1
54341,SO71137,3,1
54342,SO71137,4,1
54343,SO71138,1,1
54344,SO71138,1,2
54345,SO71138,2,1
54346,SO71138,2,2
54347,SO71138,3,1
54348,SO71138,3,2
54349,SO71139,1,1
54350,SO71139,2,1
54351,SO71139,3,1
54352,SO71140,1,2
54353,SO71143,1,1
54354,SO71143,1,2
54355,SO71143,2,1
54356,SO71143,2,2
54357,SO71143,3,1
54358,SO71143,3,2
54359,SO71143,4,1
54360,SO71143,4,2
54361,SO71144,1,1
54362,SO71144,2,1
54363,SO71145,1,1
54364,SO71145,2,1
54365,SO71145,3,1
54366,SO71145,4,1
54367,SO71145,5,1
54368,SO71145,6,1
54369,SO71146,1,1
54370,SO71146,2,1
54371,SO71146,3,1
54372,SO71146,4,1
54373,SO71149,1,1
54374,SO71149,1,2
54375,SO71149,2,1
54376,SO71149,2,2
54377,SO71150,1,2
54378,SO71152,1,1
54379,SO71152,2,1
54380,SO71153,1,1
54381,SO71153,2,1
54382,SO71154,1,1
54383,SO71155,1,1
54384,SO71155,2,1
54385,SO71157,1,1
54386,SO71157,2,1
54387,SO71158,1,1
54388,SO71158,2,1
54389,SO71158,3,1
54390,SO71158,4,1
54391,SO71159,1,6
54392,SO71160,1,2
54393,SO71162,1,6
54394,SO71163,1,1
54395,SO71163,2,1
54396,SO71163,3,1
54397,SO71164,1,4
54398,SO71165,1,1
54399,SO71165,2,1
54400,SO71165,3,1
54401,SO71166,1,6
54402,SO71167,1,6
54403,SO71168,1,1
54404,SO71168,2,1
54405,SO71169,1,1
54406,SO71169,2,1
54407,SO71169,3,1
54408,SO71169,4,1
54409,SO71170,1,1
54410,SO71170,2,1
54411,SO71171,1,1
54412,SO71171,2,1
54413,SO71172,1,1
54414,SO71172,2,1
54415,SO71173,1,1
54416,SO71173,2,1
54417,SO71174,1,1
54418,SO71175,1,1
54419,SO71175,2,1
54420,SO71175,3,1
54421,SO71176,1,1
54422,SO71176,2,1
54423,SO71177,1,1
54424,SO71177,2,1
54425,SO71178,1,1
54426,SO71178,2,1
54427,SO71179,1,1
54428,SO71179,2,1
54429,SO71179,3,1
54430,SO71180,1,1
54431,SO71180,2,1
54432,SO71180,3,1
54433,SO71181,1,4
54434,SO71182,1,1
54435,SO71182,2,1
54436,SO71182,3,1
54437,SO71183,1,1
54438,SO71183,2,1
54439,SO71183,3,1
54440,SO71184,1,1
54441,SO71184,2,1
54442,SO71184,3,1
54443,SO71185,1,1
54444,SO71185,2,1
54445,SO71185,3,1
54446,SO71186,1,1
54447,SO71186,1,2
54448,SO71186,2,1
54449,SO71186,2,2
54450,SO71188,1,1
54451,SO71188,2,1
54452,SO71191,1,1
54453,SO71191,1,2
54454,SO71191,2,1
54455,SO71191,2,2
54456,SO71193,1,1
54457,SO71193,1,2
54458,SO71193,2,1
54459,SO71193,2,2
54460,SO71193,3,1
54461,SO71193,3,2
54462,SO71193,4,1
54463,SO71193,4,2
54464,SO71195,1,1
54465,SO71195,2,1
54466,SO71195,3,1
54467,SO71195,4,1
54468,SO71196,1,1
54469,SO71196,2,1
54470,SO71196,3,1
54471,SO71197,1,1
54472,SO71197,2,1
54473,SO71197,3,1
54474,SO71197,4,1
54475,SO71198,1,1
54476,SO71198,2,1
54477,SO71198,3,1
54478,SO71200,1,1
54479,SO71200,2,1
54480,SO71200,3,1
54481,SO71200,4,1
54482,SO71201,1,1
54483,SO71201,2,1
54484,SO71201,3,1
54485,SO71201,4,1
54486,SO71203,1,1
54487,SO71203,1,2
54488,SO71203,2,1
54489,SO71203,2,2
54490,SO71205,1,1
54491,SO71205,1,2
54492,SO71205,2,1
54493,SO71205,2,2
54494,SO71206,1,1
54495,SO71206,2,1
54496,SO71206,3,1
54497,SO71207,1,1
54498,SO71207,1,10
54499,SO71207,2,1
54500,SO71207,2,10
54501,SO71207,3,1
54502,SO71207,3,10
54503,SO71207,4,1
54504,SO71207,4,10
54505,SO71209,1,1
54506,SO71209,1,2
54507,SO71209,2,1
54508,SO71209,2,2
54509,SO71212,1,1
54510,SO71212,2,1
54511,SO71212,3,1
54512,SO71212,4,1
54513,SO71213,1,2
54514,SO71214,1,1
54515,SO71214,1,10
54516,SO71214,2,1
54517,SO71214,2,10
54518,SO71214,3,1
54519,SO71214,3,10
54520,SO71214,4,1
54521,SO71214,4,10
54522,SO71214,5,1
54523,SO71214,5,10
54524,SO71214,6,1
54525,SO71214,6,10
54526,SO71217,1,1
54527,SO71217,1,2
54528,SO71217,2,1
54529,SO71217,2,2
54530,SO71218,1,1
54531,SO71218,1,2
54532,SO71218,2,1
54533,SO71218,2,2
54534,SO71219,1,1
54535,SO71219,2,1
54536,SO71219,3,1
54537,SO71219,4,1
54538,SO71220,1,1
54539,SO71220,2,1
54540,SO71221,1,1
54541,SO71221,2,1
54542,SO71221,3,1
54543,SO71222,1,1
54544,SO71222,2,1
54545,SO71222,3,1
54546,SO71222,4,1
54547,SO71223,1,1
54548,SO71223,2,1
54549,SO71223,3,1
54550,SO71224,1,1
54551,SO71224,2,1
54552,SO71225,1,1
54553,SO71225,2,1
54554,SO71226,1,1
54555,SO71227,1,1
54556,SO71227,2,1
54557,SO71228,1,1
54558,SO71228,2,1
54559,SO71229,1,1
54560,SO71229,2,1
54561,SO71229,3,1
54562,SO71229,4,1
54563,SO71230,1,1
54564,SO71230,1,2
54565,SO71230,2,1
54566,SO71230,2,2
54567,SO71230,3,1
54568,SO71230,3,2
54569,SO71230,4,1
54570,SO71230,4,2
54571,SO71231,1,1
54572,SO71231,2,1
54573,SO71231,3,1
54574,SO71231,4,1
54575,SO71232,1,1
54576,SO71232,2,1
54577,SO71233,1,1
54578,SO71233,2,1
54579,SO71234,1,1
54580,SO71235,1,1
54581,SO71235,2,1
54582,SO71236,1,1
54583,SO71236,1,10
54584,SO71236,2,1
54585,SO71236,2,10
54586,SO71236,3,1
54587,SO71236,3,10
54588,SO71237,1,1
54589,SO71237,2,1
54590,SO71237,3,1
54591,SO71237,4,1
54592,SO71238,1,1
54593,SO71238,2,1
54594,SO71238,3,1
54595,SO71238,4,1
54596,SO71239,1,6
54597,SO71240,1,1
54598,SO71240,2,1
54599,SO71241,1,1
54600,SO71241,2,1
54601,SO71242,1,1
54602,SO71242,2,1
54603,SO71243,1,1
54604,SO71243,2,1
54605,SO71243,3,1
54606,SO71243,4,1
54607,SO71243,5,1
54608,SO71244,1,1
54609,SO71245,1,1
54610,SO71246,1,1
54611,SO71246,2,1
54612,SO71246,3,1
54613,SO71246,4,1
54614,SO71246,5,1
54615,SO71246,6,1
54616,SO71247,1,1
54617,SO71248,1,1
54618,SO71249,1,2
54619,SO71249,1,10
54620,SO71249,2,2
54621,SO71249,2,10
54622,SO71250,1,1
54623,SO71250,2,1
54624,SO71251,1,1
54625,SO71251,2,1
54626,SO71251,3,1
54627,SO71252,1,1
54628,SO71252,1,2
54629,SO71252,2,1
54630,SO71252,2,2
54631,SO71253,1,1
54632,SO71253,2,1
54633,SO71253,3,1
54634,SO71254,1,6
54635,SO71254,2,6
54636,SO71254,3,6
54637,SO71256,1,1
54638,SO71256,2,1
54639,SO71256,3,1
54640,SO71256,4,1
54641,SO71257,1,1
54642,SO71257,2,1
54643,SO71257,3,1
54644,SO71260,1,1
54645,SO71260,1,2
54646,SO71260,2,1
54647,SO71260,2,2
54648,SO71261,1,1
54649,SO71261,2,1
54650,SO71261,3,1
54651,SO71261,4,1
54652,SO71262,1,1
54653,SO71262,2,1
54654,SO71262,3,1
54655,SO71265,1,2
54656,SO71267,1,1
54657,SO71267,2,1
54658,SO71267,3,1
54659,SO71268,1,1
54660,SO71268,2,1
54661,SO71268,3,1
54662,SO71269,1,1
54663,SO71269,2,1
54664,SO71270,1,1
54665,SO71270,1,2
54666,SO71270,2,1
54667,SO71270,2,2
54668,SO71270,3,1
54669,SO71270,3,2
54670,SO71271,1,1
54671,SO71271,1,2
54672,SO71271,2,1
54673,SO71271,2,2
54674,SO71271,3,1
54675,SO71271,3,2
54676,SO71271,4,1
54677,SO71271,4,2
54678,SO71272,1,1
54679,SO71272,2,1
54680,SO71272,3,1
54681,SO71272,4,1
54682,SO71273,1,1
54683,SO71273,1,2
54684,SO71273,1,10
54685,SO71273,2,1
54686,SO71273,2,2
54687,SO71273,2,10
54688,SO71273,3,1
54689,SO71273,3,2
54690,SO71273,3,10
54691,SO71276,1,1
54692,SO71276,2,1
54693,SO71276,3,1
54694,SO71278,1,1
54695,SO71278,1,2
54696,SO71278,2,1
54697,SO71278,2,2
54698,SO71280,1,2
54699,SO71281,1,1
54700,SO71281,2,1
54701,SO71281,3,1
54702,SO71281,4,1
54703,SO71282,1,1
54704,SO71282,2,1
54705,SO71282,3,1
54706,SO71283,1,1
54707,SO71283,2,1
54708,SO71283,3,1
54709,SO71283,4,1
54710,SO71284,1,1
54711,SO71284,1,2
54712,SO71284,2,1
54713,SO71284,2,2
54714,SO71284,3,1
54715,SO71284,3,2
54716,SO71284,4,1
54717,SO71284,4,2
54718,SO71285,1,2
54719,SO71285,2,2
54720,SO71286,1,4
54721,SO71287,1,4
54722,SO71288,1,1
54723,SO71288,2,1
54724,SO71288,3,1
54725,SO71289,1,1
54726,SO71289,2,1
54727,SO71289,3,1
54728,SO71290,1,1
54729,SO71290,2,1
54730,SO71290,3,1
54731,SO71291,1,1
54732,SO71291,2,1
54733,SO71291,3,1
54734,SO71291,4,1
54735,SO71292,1,1
54736,SO71292,2,1
54737,SO71292,3,1
54738,SO71292,4,1
54739,SO71293,1,1
54740,SO71293,2,1
54741,SO71294,1,1
54742,SO71294,2,1
54743,SO71295,1,1
54744,SO71295,2,1
54745,SO71296,1,1
54746,SO71296,2,1
54747,SO71297,1,1
54748,SO71297,2,1
54749,SO71297,3,1
54750,SO71298,1,1
54751,SO71298,2,1
54752,SO71299,1,1
54753,SO71299,2,1
54754,SO71300,1,4
54755,SO71300,1,10
54756,SO71301,1,1
54757,SO71301,2,1
54758,SO71302,1,1
54759,SO71302,2,1
54760,SO71303,1,1
54761,SO71304,1,1
54762,SO71304,2,1
54763,SO71304,3,1
54764,SO71305,1,1
54765,SO71305,2,1
54766,SO71306,1,1
54767,SO71306,2,1
54768,SO71306,3,1
54769,SO71307,1,1
54770,SO71307,2,1
54771,SO71307,3,1
54772,SO71308,1,1
54773,SO71308,2,1
54774,SO71309,1,1
54775,SO71309,2,1
54776,SO71309,3,1
54777,SO71310,1,1
54778,SO71310,2,1
54779,SO71311,1,1
54780,SO71312,1,1
54781,SO71312,2,1
54782,SO71313,1,1
54783,SO71313,2,1
54784,SO71313,3,1
54785,SO71314,1,1
54786,SO71314,2,1
54787,SO71315,1,1
54788,SO71315,2,1
54789,SO71316,1,1
54790,SO71316,1,10
54791,SO71316,2,1
54792,SO71316,2,10
54793,SO71317,1,1
54794,SO71317,2,1
54795,SO71317,3,1
54796,SO71317,4,1
54797,SO71318,1,1
54798,SO71318,2,1
54799,SO71318,3,1
54800,SO71319,1,1
54801,SO71319,2,1
54802,SO71320,1,1
54803,SO71320,2,1
54804,SO71320,3,1
54805,SO71321,1,1
54806,SO71321,2,1
54807,SO71321,3,1
54808,SO71321,4,1
54809,SO71322,1,1
54810,SO71322,2,1
54811,SO71322,3,1
54812,SO71322,4,1
54813,SO71323,1,1
54814,SO71323,2,1
54815,SO71323,3,1
54816,SO71324,1,1
54817,SO71324,2,1
54818,SO71324,3,1
54819,SO71324,4,1
54820,SO71324,5,1
54821,SO71325,1,1
54822,SO71325,2,1
54823,SO71325,3,1
54824,SO71326,1,1
54825,SO71326,2,1
54826,SO71326,3,1
54827,SO71326,4,1
54828,SO71327,1,1
54829,SO71327,2,1
54830,SO71327,3,1
54831,SO71327,4,1
54832,SO71329,1,1
54833,SO71329,2,1
54834,SO71329,3,1
54835,SO71329,4,1
54836,SO71330,1,1
54837,SO71330,1,2
54838,SO71330,2,1
54839,SO71330,2,2
54840,SO71330,3,1
54841,SO71330,3,2
54842,SO71330,4,1
54843,SO71330,4,2
54844,SO71332,1,1
54845,SO71332,2,1
54846,SO71332,3,1
54847,SO71333,1,1
54848,SO71333,2,1
54849,SO71333,3,1
54850,SO71334,1,1
54851,SO71334,2,1
54852,SO71334,3,1
54853,SO71336,1,1
54854,SO71336,1,10
54855,SO71336,2,1
54856,SO71336,2,10
54857,SO71336,3,1
54858,SO71336,3,10
54859,SO71336,4,1
54860,SO71336,4,10
54861,SO71336,5,1
54862,SO71336,5,10
54863,SO71336,6,1
54864,SO71336,6,10
54865,SO71337,1,1
54866,SO71337,2,1
54867,SO71338,1,1
54868,SO71338,1,2
54869,SO71338,2,1
54870,SO71338,2,2
54871,SO71338,3,1
54872,SO71338,3,2
54873,SO71341,1,1
54874,SO71341,2,1
54875,SO71342,1,1
54876,SO71342,2,1
54877,SO71342,3,1
54878,SO71343,1,1
54879,SO71343,2,1
54880,SO71343,3,1
54881,SO71343,4,1
54882,SO71343,5,1
54883,SO71344,1,1
54884,SO71344,2,1
54885,SO71344,3,1
54886,SO71345,1,1
54887,SO71345,2,1
54888,SO71346,1,1
54889,SO71346,1,10
54890,SO71346,2,1
54891,SO71346,2,10
54892,SO71346,3,1
54893,SO71346,3,10
54894,SO71347,1,1
54895,SO71347,2,1
54896,SO71347,3,1
54897,SO71348,1,1
54898,SO71348,1,2
54899,SO71348,2,1
54900,SO71348,2,2
54901,SO71348,3,1
54902,SO71348,3,2
54903,SO71348,4,1
54904,SO71348,4,2
54905,SO71349,1,1
54906,SO71349,1,10
54907,SO71349,2,1
54908,SO71349,2,10
54909,SO71349,3,1
54910,SO71349,3,10
54911,SO71349,4,1
54912,SO71349,4,10
54913,SO71350,1,1
54914,SO71350,2,1
54915,SO71350,3,1
54916,SO71350,4,1
54917,SO71351,1,1
54918,SO71351,1,10
54919,SO71352,1,1
54920,SO71352,2,1
54921,SO71353,1,1
54922,SO71353,2,1
54923,SO71353,3,1
54924,SO71354,1,1
54925,SO71354,2,1
54926,SO71354,3,1
54927,SO71355,1,1
54928,SO71355,2,1
54929,SO71355,3,1
54930,SO71356,1,1
54931,SO71356,2,1
54932,SO71357,1,1
54933,SO71358,1,1
54934,SO71359,1,1
54935,SO71359,2,1
54936,SO71360,1,1
54937,SO71360,2,1
54938,SO71361,1,1
54939,SO71362,1,1
54940,SO71363,1,1
54941,SO71363,2,1
54942,SO71364,1,1
54943,SO71364,2,1
54944,SO71364,3,1
54945,SO71365,1,1
54946,SO71365,2,1
54947,SO71366,1,1
54948,SO71366,2,1
54949,SO71366,3,1
54950,SO71366,4,1
54951,SO71367,1,1
54952,SO71367,2,1
54953,SO71367,3,1
54954,SO71367,4,1
54955,SO71368,1,1
54956,SO71368,2,1
54957,SO71369,1,1
54958,SO71369,2,1
54959,SO71369,3,1
54960,SO71370,1,1
54961,SO71370,2,1
54962,SO71370,3,1
54963,SO71370,4,1
54964,SO71371,1,4
54965,SO71372,1,1
54966,SO71372,2,1
54967,SO71372,3,1
54968,SO71373,1,4
54969,SO71374,1,1
54970,SO71374,1,10
54971,SO71374,2,1
54972,SO71374,2,10
54973,SO71374,3,1
54974,SO71374,3,10
54975,SO71375,1,1
54976,SO71375,2,1
54977,SO71376,1,1
54978,SO71377,1,1
54979,SO71378,1,1
54980,SO71378,2,1
54981,SO71379,1,1
54982,SO71379,2,1
54983,SO71380,1,1
54984,SO71380,2,1
54985,SO71381,1,1
54986,SO71381,2,1
54987,SO71382,1,1
54988,SO71382,2,1
54989,SO71382,3,1
54990,SO71383,1,1
54991,SO71383,2,1
54992,SO71384,1,1
54993,SO71384,2,1
54994,SO71385,1,1
54995,SO71385,2,1
54996,SO71386,1,1
54997,SO71386,1,10
54998,SO71386,2,1
54999,SO71386,2,10
55000,SO71387,1,1
55001,SO71387,2,1
55002,SO71388,1,1
55003,SO71388,2,1
55004,SO71388,3,1
55005,SO71388,4,1
55006,SO71388,5,1
55007,SO71388,6,1
55008,SO71389,1,1
55009,SO71390,1,1
55010,SO71390,2,1
55011,SO71391,1,1
55012,SO71391,1,10
55013,SO71391,2,1
55014,SO71391,2,10
55015,SO71392,1,1
55016,SO71393,1,1
55017,SO71393,2,1
55018,SO71394,1,1
55019,SO71395,1,1
55020,SO71395,2,1
55021,SO71395,3,1
55022,SO71395,4,1
55023,SO71396,1,1
55024,SO71396,2,1
55025,SO71396,3,1
55026,SO71397,1,1
55027,SO71397,2,1
55028,SO71398,1,1
55029,SO71398,2,1
55030,SO71398,3,1
55031,SO71398,4,1
55032,SO71398,5,1
55033,SO71399,1,1
55034,SO71399,2,1
55035,SO71399,3,1
55036,SO71400,1,1
55037,SO71400,2,1
55038,SO71400,3,1
55039,SO71400,4,1
55040,SO71400,5,1
55041,SO71400,6,1
55042,SO71401,1,1
55043,SO71401,2,1
55044,SO71402,1,1
55045,SO71403,1,1
55046,SO71404,1,1
55047,SO71405,1,1
55048,SO71405,2,1
55049,SO71405,3,1
55050,SO71406,1,1
55051,SO71406,1,2
55052,SO71406,2,1
55053,SO71406,2,2
55054,SO71406,3,1
55055,SO71406,3,2
55056,SO71407,1,1
55057,SO71407,1,2
55058,SO71407,2,1
55059,SO71407,2,2
55060,SO71407,3,1
55061,SO71407,3,2
55062,SO71408,1,2
55063,SO71410,1,1
55064,SO71410,2,1
55065,SO71410,3,1
55066,SO71411,1,2
55067,SO71412,1,1
55068,SO71412,2,1
55069,SO71412,3,1
55070,SO71412,4,1
55071,SO71413,1,1
55072,SO71413,2,1
55073,SO71413,3,1
55074,SO71413,4,1
55075,SO71414,1,1
55076,SO71414,2,1
55077,SO71415,1,6
55078,SO71415,2,6
55079,SO71416,1,1
55080,SO71416,2,1
55081,SO71416,3,1
55082,SO71417,1,5
55083,SO71418,1,2
55084,SO71420,1,1
55085,SO71420,2,1
55086,SO71420,3,1
55087,SO71420,4,1
55088,SO71421,1,1
55089,SO71421,2,1
55090,SO71421,3,1
55091,SO71421,4,1
55092,SO71422,1,1
55093,SO71422,2,1
55094,SO71423,1,1
55095,SO71423,2,1
55096,SO71423,3,1
55097,SO71424,1,1
55098,SO71424,1,2
55099,SO71424,2,1
55100,SO71424,2,2
55101,SO71425,1,1
55102,SO71425,2,1
55103,SO71425,3,1
55104,SO71425,4,1
55105,SO71426,1,1
55106,SO71426,2,1
55107,SO71426,3,1
55108,SO71427,1,1
55109,SO71427,2,1
55110,SO71428,1,1
55111,SO71428,2,1
55112,SO71429,1,1
55113,SO71429,2,1
55114,SO71429,3,1
55115,SO71429,4,1
55116,SO71430,1,1
55117,SO71430,2,1
55118,SO71431,1,1
55119,SO71431,2,1
55120,SO71432,1,1
55121,SO71433,1,1
55122,SO71433,1,2
55123,SO71433,2,1
55124,SO71433,2,2
55125,SO71435,1,4
55126,SO71436,1,1
55127,SO71436,2,1
