,DateKey,FullDateAlternateKey,DayNumberOfWeek,EnglishDayNameOfWeek,SpanishDayNameOfWeek,FrenchDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,EnglishMonthName,SpanishMonthName,FrenchMonthName,MonthNumberOfYear,CalendarQuarter,CalendarYear,CalendarSemester,FiscalQuarter,FiscalYear,FiscalSemester
3001,20130321,2013-03-21,5,Thursday,Jueves,Jeudi,21,80,12,March,Marzo,Mars,3,1,2013,1,3,2012,2
3002,20130322,2013-03-22,6,Friday,Viernes,Vendredi,22,81,12,March,Marzo,Mars,3,1,2013,1,3,2012,2
3003,20130323,2013-03-23,7,Saturday,Sábado,Samedi,23,82,12,March,Marzo,Mars,3,1,2013,1,3,2012,2
3004,20130324,2013-03-24,1,Sunday,Domingo,Dimanche,24,83,13,March,Marzo,Mars,3,1,2013,1,3,2012,2
3005,20130325,2013-03-25,2,Monday,Lunes,Lundi,25,84,13,March,Marzo,Mars,3,1,2013,1,3,2012,2
3006,20130326,2013-03-26,3,Tuesday,Martes,Mardi,26,85,13,March,Marzo,Mars,3,1,2013,1,3,2012,2
3007,20130327,2013-03-27,4,Wednesday,Miércoles,Mercredi,27,86,13,March,Marzo,Mars,3,1,2013,1,3,2012,2
3008,20130328,2013-03-28,5,Thursday,Jueves,Jeudi,28,87,13,March,Marzo,Mars,3,1,2013,1,3,2012,2
3009,20130329,2013-03-29,6,Friday,Viernes,Vendredi,29,88,13,March,Marzo,Mars,3,1,2013,1,3,2012,2
3010,20130330,2013-03-30,7,Saturday,Sábado,Samedi,30,89,13,March,Marzo,Mars,3,1,2013,1,3,2012,2
3011,20130331,2013-03-31,1,Sunday,Domingo,Dimanche,31,90,14,March,Marzo,Mars,3,1,2013,1,3,2012,2
3012,20130401,2013-04-01,2,Monday,Lunes,Lundi,1,91,14,April,Abril,Avril,4,2,2013,1,4,2012,2
3013,20130402,2013-04-02,3,Tuesday,Martes,Mardi,2,92,14,April,Abril,Avril,4,2,2013,1,4,2012,2
3014,20130403,2013-04-03,4,Wednesday,Miércoles,Mercredi,3,93,14,April,Abril,Avril,4,2,2013,1,4,2012,2
3015,20130404,2013-04-04,5,Thursday,Jueves,Jeudi,4,94,14,April,Abril,Avril,4,2,2013,1,4,2012,2
3016,20130405,2013-04-05,6,Friday,Viernes,Vendredi,5,95,14,April,Abril,Avril,4,2,2013,1,4,2012,2
3017,20130406,2013-04-06,7,Saturday,Sábado,Samedi,6,96,14,April,Abril,Avril,4,2,2013,1,4,2012,2
3018,20130407,2013-04-07,1,Sunday,Domingo,Dimanche,7,97,15,April,Abril,Avril,4,2,2013,1,4,2012,2
3019,20130408,2013-04-08,2,Monday,Lunes,Lundi,8,98,15,April,Abril,Avril,4,2,2013,1,4,2012,2
3020,20130409,2013-04-09,3,Tuesday,Martes,Mardi,9,99,15,April,Abril,Avril,4,2,2013,1,4,2012,2
3021,20130410,2013-04-10,4,Wednesday,Miércoles,Mercredi,10,100,15,April,Abril,Avril,4,2,2013,1,4,2012,2
3022,20130411,2013-04-11,5,Thursday,Jueves,Jeudi,11,101,15,April,Abril,Avril,4,2,2013,1,4,2012,2
3023,20130412,2013-04-12,6,Friday,Viernes,Vendredi,12,102,15,April,Abril,Avril,4,2,2013,1,4,2012,2
3024,20130413,2013-04-13,7,Saturday,Sábado,Samedi,13,103,15,April,Abril,Avril,4,2,2013,1,4,2012,2
3025,20130414,2013-04-14,1,Sunday,Domingo,Dimanche,14,104,16,April,Abril,Avril,4,2,2013,1,4,2012,2
3026,20130415,2013-04-15,2,Monday,Lunes,Lundi,15,105,16,April,Abril,Avril,4,2,2013,1,4,2012,2
3027,20130416,2013-04-16,3,Tuesday,Martes,Mardi,16,106,16,April,Abril,Avril,4,2,2013,1,4,2012,2
3028,20130417,2013-04-17,4,Wednesday,Miércoles,Mercredi,17,107,16,April,Abril,Avril,4,2,2013,1,4,2012,2
3029,20130418,2013-04-18,5,Thursday,Jueves,Jeudi,18,108,16,April,Abril,Avril,4,2,2013,1,4,2012,2
3030,20130419,2013-04-19,6,Friday,Viernes,Vendredi,19,109,16,April,Abril,Avril,4,2,2013,1,4,2012,2
3031,20130420,2013-04-20,7,Saturday,Sábado,Samedi,20,110,16,April,Abril,Avril,4,2,2013,1,4,2012,2
3032,20130421,2013-04-21,1,Sunday,Domingo,Dimanche,21,111,17,April,Abril,Avril,4,2,2013,1,4,2012,2
3033,20130422,2013-04-22,2,Monday,Lunes,Lundi,22,112,17,April,Abril,Avril,4,2,2013,1,4,2012,2
3034,20130423,2013-04-23,3,Tuesday,Martes,Mardi,23,113,17,April,Abril,Avril,4,2,2013,1,4,2012,2
3035,20130424,2013-04-24,4,Wednesday,Miércoles,Mercredi,24,114,17,April,Abril,Avril,4,2,2013,1,4,2012,2
3036,20130425,2013-04-25,5,Thursday,Jueves,Jeudi,25,115,17,April,Abril,Avril,4,2,2013,1,4,2012,2
3037,20130426,2013-04-26,6,Friday,Viernes,Vendredi,26,116,17,April,Abril,Avril,4,2,2013,1,4,2012,2
3038,20130427,2013-04-27,7,Saturday,Sábado,Samedi,27,117,17,April,Abril,Avril,4,2,2013,1,4,2012,2
3039,20130428,2013-04-28,1,Sunday,Domingo,Dimanche,28,118,18,April,Abril,Avril,4,2,2013,1,4,2012,2
3040,20130429,2013-04-29,2,Monday,Lunes,Lundi,29,119,18,April,Abril,Avril,4,2,2013,1,4,2012,2
3041,20130430,2013-04-30,3,Tuesday,Martes,Mardi,30,120,18,April,Abril,Avril,4,2,2013,1,4,2012,2
3042,20130501,2013-05-01,4,Wednesday,Miércoles,Mercredi,1,121,18,May,Mayo,Mai,5,2,2013,1,4,2012,2
3043,20130502,2013-05-02,5,Thursday,Jueves,Jeudi,2,122,18,May,Mayo,Mai,5,2,2013,1,4,2012,2
3044,20130503,2013-05-03,6,Friday,Viernes,Vendredi,3,123,18,May,Mayo,Mai,5,2,2013,1,4,2012,2
3045,20130504,2013-05-04,7,Saturday,Sábado,Samedi,4,124,18,May,Mayo,Mai,5,2,2013,1,4,2012,2
3046,20130505,2013-05-05,1,Sunday,Domingo,Dimanche,5,125,19,May,Mayo,Mai,5,2,2013,1,4,2012,2
3047,20130506,2013-05-06,2,Monday,Lunes,Lundi,6,126,19,May,Mayo,Mai,5,2,2013,1,4,2012,2
3048,20130507,2013-05-07,3,Tuesday,Martes,Mardi,7,127,19,May,Mayo,Mai,5,2,2013,1,4,2012,2
3049,20130508,2013-05-08,4,Wednesday,Miércoles,Mercredi,8,128,19,May,Mayo,Mai,5,2,2013,1,4,2012,2
3050,20130509,2013-05-09,5,Thursday,Jueves,Jeudi,9,129,19,May,Mayo,Mai,5,2,2013,1,4,2012,2
3051,20130510,2013-05-10,6,Friday,Viernes,Vendredi,10,130,19,May,Mayo,Mai,5,2,2013,1,4,2012,2
3052,20130511,2013-05-11,7,Saturday,Sábado,Samedi,11,131,19,May,Mayo,Mai,5,2,2013,1,4,2012,2
3053,20130512,2013-05-12,1,Sunday,Domingo,Dimanche,12,132,20,May,Mayo,Mai,5,2,2013,1,4,2012,2
3054,20130513,2013-05-13,2,Monday,Lunes,Lundi,13,133,20,May,Mayo,Mai,5,2,2013,1,4,2012,2
3055,20130514,2013-05-14,3,Tuesday,Martes,Mardi,14,134,20,May,Mayo,Mai,5,2,2013,1,4,2012,2
3056,20130515,2013-05-15,4,Wednesday,Miércoles,Mercredi,15,135,20,May,Mayo,Mai,5,2,2013,1,4,2012,2
3057,20130516,2013-05-16,5,Thursday,Jueves,Jeudi,16,136,20,May,Mayo,Mai,5,2,2013,1,4,2012,2
3058,20130517,2013-05-17,6,Friday,Viernes,Vendredi,17,137,20,May,Mayo,Mai,5,2,2013,1,4,2012,2
3059,20130518,2013-05-18,7,Saturday,Sábado,Samedi,18,138,20,May,Mayo,Mai,5,2,2013,1,4,2012,2
3060,20130519,2013-05-19,1,Sunday,Domingo,Dimanche,19,139,21,May,Mayo,Mai,5,2,2013,1,4,2012,2
3061,20130520,2013-05-20,2,Monday,Lunes,Lundi,20,140,21,May,Mayo,Mai,5,2,2013,1,4,2012,2
3062,20130521,2013-05-21,3,Tuesday,Martes,Mardi,21,141,21,May,Mayo,Mai,5,2,2013,1,4,2012,2
3063,20130522,2013-05-22,4,Wednesday,Miércoles,Mercredi,22,142,21,May,Mayo,Mai,5,2,2013,1,4,2012,2
3064,20130523,2013-05-23,5,Thursday,Jueves,Jeudi,23,143,21,May,Mayo,Mai,5,2,2013,1,4,2012,2
3065,20130524,2013-05-24,6,Friday,Viernes,Vendredi,24,144,21,May,Mayo,Mai,5,2,2013,1,4,2012,2
3066,20130525,2013-05-25,7,Saturday,Sábado,Samedi,25,145,21,May,Mayo,Mai,5,2,2013,1,4,2012,2
3067,20130526,2013-05-26,1,Sunday,Domingo,Dimanche,26,146,22,May,Mayo,Mai,5,2,2013,1,4,2012,2
3068,20130527,2013-05-27,2,Monday,Lunes,Lundi,27,147,22,May,Mayo,Mai,5,2,2013,1,4,2012,2
3069,20130528,2013-05-28,3,Tuesday,Martes,Mardi,28,148,22,May,Mayo,Mai,5,2,2013,1,4,2012,2
3070,20130529,2013-05-29,4,Wednesday,Miércoles,Mercredi,29,149,22,May,Mayo,Mai,5,2,2013,1,4,2012,2
3071,20130530,2013-05-30,5,Thursday,Jueves,Jeudi,30,150,22,May,Mayo,Mai,5,2,2013,1,4,2012,2
3072,20130531,2013-05-31,6,Friday,Viernes,Vendredi,31,151,22,May,Mayo,Mai,5,2,2013,1,4,2012,2
3073,20130601,2013-06-01,7,Saturday,Sábado,Samedi,1,152,22,June,Junio,Juin,6,2,2013,1,4,2012,2
3074,20130602,2013-06-02,1,Sunday,Domingo,Dimanche,2,153,23,June,Junio,Juin,6,2,2013,1,4,2012,2
3075,20130603,2013-06-03,2,Monday,Lunes,Lundi,3,154,23,June,Junio,Juin,6,2,2013,1,4,2012,2
3076,20130604,2013-06-04,3,Tuesday,Martes,Mardi,4,155,23,June,Junio,Juin,6,2,2013,1,4,2012,2
3077,20130605,2013-06-05,4,Wednesday,Miércoles,Mercredi,5,156,23,June,Junio,Juin,6,2,2013,1,4,2012,2
3078,20130606,2013-06-06,5,Thursday,Jueves,Jeudi,6,157,23,June,Junio,Juin,6,2,2013,1,4,2012,2
3079,20130607,2013-06-07,6,Friday,Viernes,Vendredi,7,158,23,June,Junio,Juin,6,2,2013,1,4,2012,2
3080,20130608,2013-06-08,7,Saturday,Sábado,Samedi,8,159,23,June,Junio,Juin,6,2,2013,1,4,2012,2
3081,20130609,2013-06-09,1,Sunday,Domingo,Dimanche,9,160,24,June,Junio,Juin,6,2,2013,1,4,2012,2
3082,20130610,2013-06-10,2,Monday,Lunes,Lundi,10,161,24,June,Junio,Juin,6,2,2013,1,4,2012,2
3083,20130611,2013-06-11,3,Tuesday,Martes,Mardi,11,162,24,June,Junio,Juin,6,2,2013,1,4,2012,2
3084,20130612,2013-06-12,4,Wednesday,Miércoles,Mercredi,12,163,24,June,Junio,Juin,6,2,2013,1,4,2012,2
3085,20130613,2013-06-13,5,Thursday,Jueves,Jeudi,13,164,24,June,Junio,Juin,6,2,2013,1,4,2012,2
3086,20130614,2013-06-14,6,Friday,Viernes,Vendredi,14,165,24,June,Junio,Juin,6,2,2013,1,4,2012,2
3087,20130615,2013-06-15,7,Saturday,Sábado,Samedi,15,166,24,June,Junio,Juin,6,2,2013,1,4,2012,2
3088,20130616,2013-06-16,1,Sunday,Domingo,Dimanche,16,167,25,June,Junio,Juin,6,2,2013,1,4,2012,2
3089,20130617,2013-06-17,2,Monday,Lunes,Lundi,17,168,25,June,Junio,Juin,6,2,2013,1,4,2012,2
3090,20130618,2013-06-18,3,Tuesday,Martes,Mardi,18,169,25,June,Junio,Juin,6,2,2013,1,4,2012,2
3091,20130619,2013-06-19,4,Wednesday,Miércoles,Mercredi,19,170,25,June,Junio,Juin,6,2,2013,1,4,2012,2
3092,20130620,2013-06-20,5,Thursday,Jueves,Jeudi,20,171,25,June,Junio,Juin,6,2,2013,1,4,2012,2
3093,20130621,2013-06-21,6,Friday,Viernes,Vendredi,21,172,25,June,Junio,Juin,6,2,2013,1,4,2012,2
3094,20130622,2013-06-22,7,Saturday,Sábado,Samedi,22,173,25,June,Junio,Juin,6,2,2013,1,4,2012,2
3095,20130623,2013-06-23,1,Sunday,Domingo,Dimanche,23,174,26,June,Junio,Juin,6,2,2013,1,4,2012,2
3096,20130624,2013-06-24,2,Monday,Lunes,Lundi,24,175,26,June,Junio,Juin,6,2,2013,1,4,2012,2
3097,20130625,2013-06-25,3,Tuesday,Martes,Mardi,25,176,26,June,Junio,Juin,6,2,2013,1,4,2012,2
3098,20130626,2013-06-26,4,Wednesday,Miércoles,Mercredi,26,177,26,June,Junio,Juin,6,2,2013,1,4,2012,2
3099,20130627,2013-06-27,5,Thursday,Jueves,Jeudi,27,178,26,June,Junio,Juin,6,2,2013,1,4,2012,2
3100,20130628,2013-06-28,6,Friday,Viernes,Vendredi,28,179,26,June,Junio,Juin,6,2,2013,1,4,2012,2
3101,20130629,2013-06-29,7,Saturday,Sábado,Samedi,29,180,26,June,Junio,Juin,6,2,2013,1,4,2012,2
3102,20130630,2013-06-30,1,Sunday,Domingo,Dimanche,30,181,27,June,Junio,Juin,6,2,2013,1,4,2012,2
3103,20130701,2013-07-01,2,Monday,Lunes,Lundi,1,182,27,July,Julio,Juillet,7,3,2013,2,1,2013,1
3104,20130702,2013-07-02,3,Tuesday,Martes,Mardi,2,183,27,July,Julio,Juillet,7,3,2013,2,1,2013,1
3105,20130703,2013-07-03,4,Wednesday,Miércoles,Mercredi,3,184,27,July,Julio,Juillet,7,3,2013,2,1,2013,1
3106,20130704,2013-07-04,5,Thursday,Jueves,Jeudi,4,185,27,July,Julio,Juillet,7,3,2013,2,1,2013,1
3107,20130705,2013-07-05,6,Friday,Viernes,Vendredi,5,186,27,July,Julio,Juillet,7,3,2013,2,1,2013,1
3108,20130706,2013-07-06,7,Saturday,Sábado,Samedi,6,187,27,July,Julio,Juillet,7,3,2013,2,1,2013,1
3109,20130707,2013-07-07,1,Sunday,Domingo,Dimanche,7,188,28,July,Julio,Juillet,7,3,2013,2,1,2013,1
3110,20130708,2013-07-08,2,Monday,Lunes,Lundi,8,189,28,July,Julio,Juillet,7,3,2013,2,1,2013,1
3111,20130709,2013-07-09,3,Tuesday,Martes,Mardi,9,190,28,July,Julio,Juillet,7,3,2013,2,1,2013,1
3112,20130710,2013-07-10,4,Wednesday,Miércoles,Mercredi,10,191,28,July,Julio,Juillet,7,3,2013,2,1,2013,1
3113,20130711,2013-07-11,5,Thursday,Jueves,Jeudi,11,192,28,July,Julio,Juillet,7,3,2013,2,1,2013,1
3114,20130712,2013-07-12,6,Friday,Viernes,Vendredi,12,193,28,July,Julio,Juillet,7,3,2013,2,1,2013,1
3115,20130713,2013-07-13,7,Saturday,Sábado,Samedi,13,194,28,July,Julio,Juillet,7,3,2013,2,1,2013,1
3116,20130714,2013-07-14,1,Sunday,Domingo,Dimanche,14,195,29,July,Julio,Juillet,7,3,2013,2,1,2013,1
3117,20130715,2013-07-15,2,Monday,Lunes,Lundi,15,196,29,July,Julio,Juillet,7,3,2013,2,1,2013,1
3118,20130716,2013-07-16,3,Tuesday,Martes,Mardi,16,197,29,July,Julio,Juillet,7,3,2013,2,1,2013,1
3119,20130717,2013-07-17,4,Wednesday,Miércoles,Mercredi,17,198,29,July,Julio,Juillet,7,3,2013,2,1,2013,1
3120,20130718,2013-07-18,5,Thursday,Jueves,Jeudi,18,199,29,July,Julio,Juillet,7,3,2013,2,1,2013,1
3121,20130719,2013-07-19,6,Friday,Viernes,Vendredi,19,200,29,July,Julio,Juillet,7,3,2013,2,1,2013,1
3122,20130720,2013-07-20,7,Saturday,Sábado,Samedi,20,201,29,July,Julio,Juillet,7,3,2013,2,1,2013,1
3123,20130721,2013-07-21,1,Sunday,Domingo,Dimanche,21,202,30,July,Julio,Juillet,7,3,2013,2,1,2013,1
3124,20130722,2013-07-22,2,Monday,Lunes,Lundi,22,203,30,July,Julio,Juillet,7,3,2013,2,1,2013,1
3125,20130723,2013-07-23,3,Tuesday,Martes,Mardi,23,204,30,July,Julio,Juillet,7,3,2013,2,1,2013,1
3126,20130724,2013-07-24,4,Wednesday,Miércoles,Mercredi,24,205,30,July,Julio,Juillet,7,3,2013,2,1,2013,1
3127,20130725,2013-07-25,5,Thursday,Jueves,Jeudi,25,206,30,July,Julio,Juillet,7,3,2013,2,1,2013,1
3128,20130726,2013-07-26,6,Friday,Viernes,Vendredi,26,207,30,July,Julio,Juillet,7,3,2013,2,1,2013,1
3129,20130727,2013-07-27,7,Saturday,Sábado,Samedi,27,208,30,July,Julio,Juillet,7,3,2013,2,1,2013,1
3130,20130728,2013-07-28,1,Sunday,Domingo,Dimanche,28,209,31,July,Julio,Juillet,7,3,2013,2,1,2013,1
3131,20130729,2013-07-29,2,Monday,Lunes,Lundi,29,210,31,July,Julio,Juillet,7,3,2013,2,1,2013,1
3132,20130730,2013-07-30,3,Tuesday,Martes,Mardi,30,211,31,July,Julio,Juillet,7,3,2013,2,1,2013,1
3133,20130731,2013-07-31,4,Wednesday,Miércoles,Mercredi,31,212,31,July,Julio,Juillet,7,3,2013,2,1,2013,1
3134,20130801,2013-08-01,5,Thursday,Jueves,Jeudi,1,213,31,August,Agosto,Août,8,3,2013,2,1,2013,1
3135,20130802,2013-08-02,6,Friday,Viernes,Vendredi,2,214,31,August,Agosto,Août,8,3,2013,2,1,2013,1
3136,20130803,2013-08-03,7,Saturday,Sábado,Samedi,3,215,31,August,Agosto,Août,8,3,2013,2,1,2013,1
3137,20130804,2013-08-04,1,Sunday,Domingo,Dimanche,4,216,32,August,Agosto,Août,8,3,2013,2,1,2013,1
3138,20130805,2013-08-05,2,Monday,Lunes,Lundi,5,217,32,August,Agosto,Août,8,3,2013,2,1,2013,1
3139,20130806,2013-08-06,3,Tuesday,Martes,Mardi,6,218,32,August,Agosto,Août,8,3,2013,2,1,2013,1
3140,20130807,2013-08-07,4,Wednesday,Miércoles,Mercredi,7,219,32,August,Agosto,Août,8,3,2013,2,1,2013,1
3141,20130808,2013-08-08,5,Thursday,Jueves,Jeudi,8,220,32,August,Agosto,Août,8,3,2013,2,1,2013,1
3142,20130809,2013-08-09,6,Friday,Viernes,Vendredi,9,221,32,August,Agosto,Août,8,3,2013,2,1,2013,1
3143,20130810,2013-08-10,7,Saturday,Sábado,Samedi,10,222,32,August,Agosto,Août,8,3,2013,2,1,2013,1
3144,20130811,2013-08-11,1,Sunday,Domingo,Dimanche,11,223,33,August,Agosto,Août,8,3,2013,2,1,2013,1
3145,20130812,2013-08-12,2,Monday,Lunes,Lundi,12,224,33,August,Agosto,Août,8,3,2013,2,1,2013,1
3146,20130813,2013-08-13,3,Tuesday,Martes,Mardi,13,225,33,August,Agosto,Août,8,3,2013,2,1,2013,1
3147,20130814,2013-08-14,4,Wednesday,Miércoles,Mercredi,14,226,33,August,Agosto,Août,8,3,2013,2,1,2013,1
3148,20130815,2013-08-15,5,Thursday,Jueves,Jeudi,15,227,33,August,Agosto,Août,8,3,2013,2,1,2013,1
3149,20130816,2013-08-16,6,Friday,Viernes,Vendredi,16,228,33,August,Agosto,Août,8,3,2013,2,1,2013,1
3150,20130817,2013-08-17,7,Saturday,Sábado,Samedi,17,229,33,August,Agosto,Août,8,3,2013,2,1,2013,1
3151,20130818,2013-08-18,1,Sunday,Domingo,Dimanche,18,230,34,August,Agosto,Août,8,3,2013,2,1,2013,1
3152,20130819,2013-08-19,2,Monday,Lunes,Lundi,19,231,34,August,Agosto,Août,8,3,2013,2,1,2013,1
3153,20130820,2013-08-20,3,Tuesday,Martes,Mardi,20,232,34,August,Agosto,Août,8,3,2013,2,1,2013,1
3154,20130821,2013-08-21,4,Wednesday,Miércoles,Mercredi,21,233,34,August,Agosto,Août,8,3,2013,2,1,2013,1
3155,20130822,2013-08-22,5,Thursday,Jueves,Jeudi,22,234,34,August,Agosto,Août,8,3,2013,2,1,2013,1
3156,20130823,2013-08-23,6,Friday,Viernes,Vendredi,23,235,34,August,Agosto,Août,8,3,2013,2,1,2013,1
3157,20130824,2013-08-24,7,Saturday,Sábado,Samedi,24,236,34,August,Agosto,Août,8,3,2013,2,1,2013,1
3158,20130825,2013-08-25,1,Sunday,Domingo,Dimanche,25,237,35,August,Agosto,Août,8,3,2013,2,1,2013,1
3159,20130826,2013-08-26,2,Monday,Lunes,Lundi,26,238,35,August,Agosto,Août,8,3,2013,2,1,2013,1
3160,20130827,2013-08-27,3,Tuesday,Martes,Mardi,27,239,35,August,Agosto,Août,8,3,2013,2,1,2013,1
3161,20130828,2013-08-28,4,Wednesday,Miércoles,Mercredi,28,240,35,August,Agosto,Août,8,3,2013,2,1,2013,1
3162,20130829,2013-08-29,5,Thursday,Jueves,Jeudi,29,241,35,August,Agosto,Août,8,3,2013,2,1,2013,1
3163,20130830,2013-08-30,6,Friday,Viernes,Vendredi,30,242,35,August,Agosto,Août,8,3,2013,2,1,2013,1
3164,20130831,2013-08-31,7,Saturday,Sábado,Samedi,31,243,35,August,Agosto,Août,8,3,2013,2,1,2013,1
3165,20130901,2013-09-01,1,Sunday,Domingo,Dimanche,1,244,36,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3166,20130902,2013-09-02,2,Monday,Lunes,Lundi,2,245,36,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3167,20130903,2013-09-03,3,Tuesday,Martes,Mardi,3,246,36,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3168,20130904,2013-09-04,4,Wednesday,Miércoles,Mercredi,4,247,36,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3169,20130905,2013-09-05,5,Thursday,Jueves,Jeudi,5,248,36,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3170,20130906,2013-09-06,6,Friday,Viernes,Vendredi,6,249,36,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3171,20130907,2013-09-07,7,Saturday,Sábado,Samedi,7,250,36,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3172,20130908,2013-09-08,1,Sunday,Domingo,Dimanche,8,251,37,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3173,20130909,2013-09-09,2,Monday,Lunes,Lundi,9,252,37,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3174,20130910,2013-09-10,3,Tuesday,Martes,Mardi,10,253,37,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3175,20130911,2013-09-11,4,Wednesday,Miércoles,Mercredi,11,254,37,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3176,20130912,2013-09-12,5,Thursday,Jueves,Jeudi,12,255,37,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3177,20130913,2013-09-13,6,Friday,Viernes,Vendredi,13,256,37,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3178,20130914,2013-09-14,7,Saturday,Sábado,Samedi,14,257,37,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3179,20130915,2013-09-15,1,Sunday,Domingo,Dimanche,15,258,38,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3180,20130916,2013-09-16,2,Monday,Lunes,Lundi,16,259,38,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3181,20130917,2013-09-17,3,Tuesday,Martes,Mardi,17,260,38,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3182,20130918,2013-09-18,4,Wednesday,Miércoles,Mercredi,18,261,38,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3183,20130919,2013-09-19,5,Thursday,Jueves,Jeudi,19,262,38,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3184,20130920,2013-09-20,6,Friday,Viernes,Vendredi,20,263,38,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3185,20130921,2013-09-21,7,Saturday,Sábado,Samedi,21,264,38,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3186,20130922,2013-09-22,1,Sunday,Domingo,Dimanche,22,265,39,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3187,20130923,2013-09-23,2,Monday,Lunes,Lundi,23,266,39,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3188,20130924,2013-09-24,3,Tuesday,Martes,Mardi,24,267,39,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3189,20130925,2013-09-25,4,Wednesday,Miércoles,Mercredi,25,268,39,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3190,20130926,2013-09-26,5,Thursday,Jueves,Jeudi,26,269,39,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3191,20130927,2013-09-27,6,Friday,Viernes,Vendredi,27,270,39,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3192,20130928,2013-09-28,7,Saturday,Sábado,Samedi,28,271,39,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3193,20130929,2013-09-29,1,Sunday,Domingo,Dimanche,29,272,40,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3194,20130930,2013-09-30,2,Monday,Lunes,Lundi,30,273,40,September,Septiembre,Septembre,9,3,2013,2,1,2013,1
3195,20131001,2013-10-01,3,Tuesday,Martes,Mardi,1,274,40,October,Octubre,Octobre,10,4,2013,2,2,2013,1
3196,20131002,2013-10-02,4,Wednesday,Miércoles,Mercredi,2,275,40,October,Octubre,Octobre,10,4,2013,2,2,2013,1
3197,20131003,2013-10-03,5,Thursday,Jueves,Jeudi,3,276,40,October,Octubre,Octobre,10,4,2013,2,2,2013,1
3198,20131004,2013-10-04,6,Friday,Viernes,Vendredi,4,277,40,October,Octubre,Octobre,10,4,2013,2,2,2013,1
3199,20131005,2013-10-05,7,Saturday,Sábado,Samedi,5,278,40,October,Octubre,Octobre,10,4,2013,2,2,2013,1
3200,20131006,2013-10-06,1,Sunday,Domingo,Dimanche,6,279,41,October,Octubre,Octobre,10,4,2013,2,2,2013,1
3201,20131007,2013-10-07,2,Monday,Lunes,Lundi,7,280,41,October,Octubre,Octobre,10,4,2013,2,2,2013,1
3202,20131008,2013-10-08,3,Tuesday,Martes,Mardi,8,281,41,October,Octubre,Octobre,10,4,2013,2,2,2013,1
3203,20131009,2013-10-09,4,Wednesday,Miércoles,Mercredi,9,282,41,October,Octubre,Octobre,10,4,2013,2,2,2013,1
3204,20131010,2013-10-10,5,Thursday,Jueves,Jeudi,10,283,41,October,Octubre,Octobre,10,4,2013,2,2,2013,1
3205,20131011,2013-10-11,6,Friday,Viernes,Vendredi,11,284,41,October,Octubre,Octobre,10,4,2013,2,2,2013,1
3206,20131012,2013-10-12,7,Saturday,Sábado,Samedi,12,285,41,October,Octubre,Octobre,10,4,2013,2,2,2013,1
3207,20131013,2013-10-13,1,Sunday,Domingo,Dimanche,13,286,42,October,Octubre,Octobre,10,4,2013,2,2,2013,1
3208,20131014,2013-10-14,2,Monday,Lunes,Lundi,14,287,42,October,Octubre,Octobre,10,4,2013,2,2,2013,1
3209,20131015,2013-10-15,3,Tuesday,Martes,Mardi,15,288,42,October,Octubre,Octobre,10,4,2013,2,2,2013,1
3210,20131016,2013-10-16,4,Wednesday,Miércoles,Mercredi,16,289,42,October,Octubre,Octobre,10,4,2013,2,2,2013,1
3211,20131017,2013-10-17,5,Thursday,Jueves,Jeudi,17,290,42,October,Octubre,Octobre,10,4,2013,2,2,2013,1
3212,20131018,2013-10-18,6,Friday,Viernes,Vendredi,18,291,42,October,Octubre,Octobre,10,4,2013,2,2,2013,1
3213,20131019,2013-10-19,7,Saturday,Sábado,Samedi,19,292,42,October,Octubre,Octobre,10,4,2013,2,2,2013,1
3214,20131020,2013-10-20,1,Sunday,Domingo,Dimanche,20,293,43,October,Octubre,Octobre,10,4,2013,2,2,2013,1
